0,0.00020813941955566406,0.08228263367993238,PBPF,cracker_scene1,40,old
1,0.002239227294921875,0.08227990864024695,PBPF,cracker_scene1,40,old
2,0.0067291259765625,0.08227990864024695,PBPF,cracker_scene1,40,old
3,0.011038064956665039,0.08227990864024695,PBPF,cracker_scene1,40,old
4,0.015282869338989258,0.08227990864024695,PBPF,cracker_scene1,40,old
5,0.020077228546142578,0.08154093806525715,PBPF,cracker_scene1,40,old
6,0.0242617130279541,0.08162196172180776,PBPF,cracker_scene1,40,old
7,0.02842879295349121,0.08238605449364832,PBPF,cracker_scene1,40,old
8,0.033032894134521484,0.08236743766921567,PBPF,cracker_scene1,40,old
9,0.037323713302612305,0.08236967026403236,PBPF,cracker_scene1,40,old
10,0.04174041748046875,0.08171902026755629,PBPF,cracker_scene1,40,old
11,0.045977115631103516,0.08171902026755629,PBPF,cracker_scene1,40,old
12,0.050133705139160156,0.08171902026755629,PBPF,cracker_scene1,40,old
13,0.05436825752258301,0.08171902026755629,PBPF,cracker_scene1,40,old
14,0.05853152275085449,0.08171902026755629,PBPF,cracker_scene1,40,old
15,0.06280303001403809,0.08163373876108967,PBPF,cracker_scene1,40,old
16,0.06703948974609375,0.08163373876108967,PBPF,cracker_scene1,40,old
17,0.07149291038513184,0.08157783161297305,PBPF,cracker_scene1,40,old
18,0.08992552757263184,0.0821015392678949,PBPF,cracker_scene1,40,old
19,0.09432673454284668,0.08166579036164034,PBPF,cracker_scene1,40,old
20,0.09888386726379395,0.08238047369426216,PBPF,cracker_scene1,40,old
21,0.10315084457397461,0.08240224258051476,PBPF,cracker_scene1,40,old
22,0.10767078399658203,0.0824380931435909,PBPF,cracker_scene1,40,old
23,0.11185932159423828,0.0824380931435909,PBPF,cracker_scene1,40,old
24,0.11615562438964844,0.08176647439262877,PBPF,cracker_scene1,40,old
25,0.12030696868896484,0.0816344062933464,PBPF,cracker_scene1,40,old
26,0.12499046325683594,0.08248688039899235,PBPF,cracker_scene1,40,old
27,0.12919402122497559,0.08163900294586822,PBPF,cracker_scene1,40,old
28,0.13345670700073242,0.08163900294586822,PBPF,cracker_scene1,40,old
29,0.1377429962158203,0.08217453437035899,PBPF,cracker_scene1,40,old
30,0.14243602752685547,0.08217453437035899,PBPF,cracker_scene1,40,old
31,0.14673495292663574,0.08171209238169247,PBPF,cracker_scene1,40,old
32,0.1513378620147705,0.08223503406625009,PBPF,cracker_scene1,40,old
33,0.15579724311828613,0.08167191382448379,PBPF,cracker_scene1,40,old
34,0.16006946563720703,0.08167191382448379,PBPF,cracker_scene1,40,old
35,0.1642296314239502,0.08167191382448379,PBPF,cracker_scene1,40,old
36,0.16882920265197754,0.0702899751250774,PBPF,cracker_scene1,40,old
37,0.173201322555542,0.07026202794917857,PBPF,cracker_scene1,40,old
38,0.17754721641540527,0.07030865004160614,PBPF,cracker_scene1,40,old
39,0.18183374404907227,0.07240392045233701,PBPF,cracker_scene1,40,old
40,0.18596148490905762,0.07240392045233701,PBPF,cracker_scene1,40,old
41,0.190293550491333,0.07240392045233701,PBPF,cracker_scene1,40,old
42,0.19446253776550293,0.07240392045233701,PBPF,cracker_scene1,40,old
43,0.19871115684509277,0.07240392045233701,PBPF,cracker_scene1,40,old
44,0.20292949676513672,0.07240392045233701,PBPF,cracker_scene1,40,old
45,0.20713424682617188,0.07240392045233701,PBPF,cracker_scene1,40,old
46,0.2112889289855957,0.07240392045233701,PBPF,cracker_scene1,40,old
47,0.2163703441619873,0.07386282245189069,PBPF,cracker_scene1,40,old
48,0.22102713584899902,0.0747572307092792,PBPF,cracker_scene1,40,old
49,0.22559309005737305,0.07647932575539684,PBPF,cracker_scene1,40,old
50,0.22979450225830078,0.07747431300004592,PBPF,cracker_scene1,40,old
51,0.23424673080444336,0.07867158889378079,PBPF,cracker_scene1,40,old
52,0.238602876663208,0.0793283665365303,PBPF,cracker_scene1,40,old
53,0.2429676055908203,0.07863998117237081,PBPF,cracker_scene1,40,old
54,0.24712657928466797,0.07863998117237081,PBPF,cracker_scene1,40,old
55,0.2513391971588135,0.07901785019326368,PBPF,cracker_scene1,40,old
56,0.2557070255279541,0.07912827951268575,PBPF,cracker_scene1,40,old
57,0.2599489688873291,0.07912827951268575,PBPF,cracker_scene1,40,old
58,0.26430726051330566,0.07921073560630543,PBPF,cracker_scene1,40,old
59,0.2684164047241211,0.07921073560630543,PBPF,cracker_scene1,40,old
60,0.2727813720703125,0.07948341708397955,PBPF,cracker_scene1,40,old
61,0.2769293785095215,0.07948341708397955,PBPF,cracker_scene1,40,old
62,0.2812769412994385,0.08016220906994587,PBPF,cracker_scene1,40,old
63,0.28548264503479004,0.08016220906994587,PBPF,cracker_scene1,40,old
64,0.2899179458618164,0.07888512092898914,PBPF,cracker_scene1,40,old
65,0.294614315032959,0.07814648208878161,PBPF,cracker_scene1,40,old
66,0.2988758087158203,0.07814648208878161,PBPF,cracker_scene1,40,old
67,0.3031952381134033,0.07855088752104677,PBPF,cracker_scene1,40,old
68,0.30736446380615234,0.07855088752104677,PBPF,cracker_scene1,40,old
69,0.31198859214782715,0.07816127107083037,PBPF,cracker_scene1,40,old
70,0.31636762619018555,0.07631752160362826,PBPF,cracker_scene1,40,old
71,0.3207058906555176,0.07593010172485926,PBPF,cracker_scene1,40,old
72,0.32488203048706055,0.07593010172485926,PBPF,cracker_scene1,40,old
73,0.32913804054260254,0.07593010172485926,PBPF,cracker_scene1,40,old
74,0.3336215019226074,0.05981054212657888,PBPF,cracker_scene1,40,old
75,0.3379848003387451,0.058947333723039286,PBPF,cracker_scene1,40,old
76,0.3421595096588135,0.058947333723039286,PBPF,cracker_scene1,40,old
77,0.34641242027282715,0.058264802708427155,PBPF,cracker_scene1,40,old
